mu,sigma,median,min,max,variance
0.23053839916467397,0.6700300974659158,0.7550543627122241,0.21715758039411523,0.9706701561777261,0.05314795348941055
0.2311325213604348,0.6083540755256087,0.5687060406648592,0.260604703231489,1.0178268227947842,0.05342224243043185
0.2800842963853262,0.6287966205116045,0.6005351833249124,0.10319911163624304,1.106187153914376,0.07844721308166326
0.4828179695029577,0.976632654006289,0.9912661771703564,0.23019272072092278,1.7444546304258648,0.233113191674959
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0,0.01227964831454357,0.01227964831454357,0.01227964831454357,0.01227964831454357,0.0
0.027359114042468678,0.04469154334556961,0.03557188801402737,0.008892485247483237,0.11118278052081469,0.0007485211211888069
0.0653090858416271,0.13435080537442728,0.11391554566434228,0.04339576827119768,0.25312108514296977,0.0042652766934690185
0.10662379694420068,0.24321719292242588,0.24969383884966,0.09655247663471961,0.40287464581581595,0.011368634074798139
0.14935512952428795,0.3829013128904514,0.42099853653851316,0.13127212654291007,0.5858876003808275,0.022306954715216827
0.17370113466936712,0.48107032435832303,0.5366182530015604,0.1762376715406858,0.6955349573079729,0.030172084185425614
0.21108539802719783,0.5537214123239586,0.6345980265424528,0.09739107785001924,0.7886123955855875,0.044557045260300535
0.25603059160492336,0.582677489597626,0.5743696721231979,0.14638453531166815,0.9101672910578289,0.06555166383756705
0.2400846791251476,0.6561015861226016,0.6557394612594767,0.1709296459805098,0.9696352497919619,0.05764065315062509
0.2758815052617609,0.7115664912932048,0.6667176691839927,0.2673831954072079,1.1503558463100103,0.07611060494549501
0.30287268310679555,0.6344320428267229,0.6845252333094596,0.14433666384596383,1.1009312057276663,0.09173186217230941
0.48704279749853274,1.0680779755627912,1.1631278723344574,0.17859214166828624,1.6779672519337367,0.23721068659519676
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.775246403243693e-06,0.012249566478764726,0.012249566478764726,0.012243791232361481,0.012255341725167969,3.3353471018179214e-11
0.012971236184153783,0.041521745962069076,0.039968870893599934,0.022197636197940386,0.06661583019428152,0.0001682529681451004
0.04460987663263208,0.1412376421604323,0.13004811390096455,0.050573624235506154,0.22036723233915922,0.0019900410931786533
0.07617346138771909,0.2886953370283088,0.2960092700185317,0.14966681966933706,0.40245096965985283,0.005802396219786331
0.13147756107396896,0.3951594578212878,0.4237659595196638,0.11834953873180067,0.5597242771425529,0.017286349065959238
0.17716762752327797,0.4623778311295407,0.41977202501508093,0.13205986170482487,0.7074850531678117,0.03138836824222696
0.21626261892271173,0.5668607117522776,0.5696700847910099,0.05335824651232947,0.8223593155529715,0.04676952034331003
0.26127872928240503,0.6570099722633724,0.7805753746312916,0.02861393905814515,0.9029432119756088,0.0682665743754283
0.26341830835365593,0.6750193139074061,0.6961926900898643,0.06568051214710077,0.9621222769393822,0.06938920517590175
0.26505727972136883,0.7059614601142932,0.7030065437747661,0.21791490325302632,1.0685452557698372,0.07025536153329197
0.31602191888697684,0.7152679849432049,0.8158165567279833,0.19368286081166758,1.1621123577370958,0.09986985321700696
0.3992546678295574,1.1502706548245598,1.1606298601969174,0.35761193573526573,1.6995793411770532,0.1594042897836902
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.019729806033987957,0.03990723995894312,0.035475395931651034,0.013304108297894865,0.07536106867000682,0.0003892652461387876
0.05786275791775648,0.11977680462058109,0.12988195117923856,0.03607785715117694,0.21643284822256917,0.0033480987538488903
0.1119063001799874,0.23256283744643466,0.2691222205680228,0.049840467744792546,0.372110915620316,0.01252302001997345
0.17266444963055153,0.3552980503730358,0.4472933268953991,0.028754187056652163,0.5431805972195508,0.029813012166221266
0.19981449623719072,0.4476336740196153,0.49005616003527364,0.05968011532599513,0.6691072543234692,0.0399258329065223
0.2333560356464782,0.5548716755378342,0.6161668546564669,0.16618983635754614,0.812165529693679,0.0544550393726404
0.2398757551524098,0.6716278571036189,0.7591605483358697,0.14293524210306474,0.8956736550239103,0.057540377909938864
0.30672161723186714,0.6694493453122794,0.8054237419763353,0.07217547217610872,0.9580663193179998,0.094078150477332
0.3241886332803288,0.7059865995891668,0.8463330687605362,0.10885460559805185,1.0113697266212491,0.10509826994816754
0.32028980925277245,0.7904257358465647,0.88502974010547,0.08233124456467944,1.0907801387007752,0.10258556191117738
0.5022159828739587,1.146237016805347,1.3471305766022708,0.20868710534306315,1.711391739202915,0.2522208934540564
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.017445295874858893,0.03386919914812082,0.028781052678135174,0.004426819822773152,0.06641326219799394,0.0003043383481613687
0.053531730008441775,0.12124812098571966,0.12973253179138988,0.0324310363110038,0.2089736707742252,0.0028656461176967056
0.08325928229264452,0.2701354778473605,0.25222592614902567,0.1460020193617581,0.3782952352040336,0.006932108087886269
0.12469735325685305,0.41046367085227287,0.44046507986692396,0.16915987758435144,0.5808904151797132,0.0155494299092644
0.17499627368350643,0.4860992865178869,0.5319169746667887,0.11296547131109008,0.6778445831335725,0.030623695803112687
0.20312470538020314,0.5486886451643028,0.5669858925876362,0.1848258260684551,0.7769306778122425,0.04125964593579432
0.25336137491867955,0.6063956877943841,0.674282697039275,0.09836860037302544,0.8916908627867691,0.0641919863006837
0.2547709780842493,0.6563320643372903,0.6997390588658162,0.12126768426081146,0.9669121795369972,0.06490825127400504
0.2991266581768251,0.6588095954043541,0.7296685018184534,0.1052462830288538,0.9752216870322242,0.08947675763203515
0.31455015111635853,0.618238537212768,0.6601979411096568,0.16453013559774066,1.0982830428598744,0.09894179756732398
0.4731159580793711,0.9645631152668093,0.9901630660277946,0.0747912775397776,1.6076595135913923,0.22383870978936127
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01836559190223283,0.031825009011657815,0.02651393146751624,0.008839424434029472,0.07958420410523886,0.0003372949659193601
0.05194776770022315,0.1155105051833315,0.10796113466196633,0.01799275862699455,0.1943467075214951,0.0026985705690363475
0.11272812635793067,0.22871970432384678,0.2652030313561816,0.03977617642783055,0.36797832574106104,0.012707630472169582
0.16649720422103723,0.34816941799694834,0.3921475110438726,0.05100958172064012,0.5261234372719868,0.027721319013421775
0.16310154733082902,0.49296338046663796,0.5344901401955852,0.10658805843341004,0.664644556311284,0.026602114741710658
0.2219011095240658,0.5673822397452388,0.6071564430982356,0.08762730256887206,0.8073869374387515,0.04924010240801145
0.26386165665428124,0.6409751877515142,0.7973006176833421,0.08242054683921846,0.916066605818999,0.0696229738523418
0.3109272969066227,0.6530513626358565,0.7907835217777608,0.10478086706850755,0.9724102803079423,0.0966757839616591
0.3085489955897488,0.6467613506643308,0.7236657998723744,0.08410813781938119,1.0162541707501829,0.09520248267944284
0.3564234754863849,0.7589141150917622,0.873480214233042,0.05342849590477323,1.1057128149956046,0.12703769387779365
0.6125337103369467,1.1422221196169342,1.481737914003972,0.022440924485159646,1.7378145937695049,0.3751975462991465
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01559561703183905,0.030447105705414666,0.03309379602518131,0.004411147612435934,0.06619041087831064,0.00024322327060378825
0.05229015461787504,0.10654960679825853,0.10781092437312716,0.02874825805548174,0.19044291221057796,0.0027342602699612782
0.11192547678504926,0.20791875449867447,0.16555398023736392,0.016554355061131027,0.3575385655337745,0.0125273123535606
0.1543462542408954,0.34476073915581484,0.38380671613205003,0.07325351637417774,0.5350611247958884,0.023822766198195122
0.19082657808210485,0.45721537540005325,0.5136209419595212,0.12525599600916149,0.6889356504761804,0.03641478290252566
0.18862649861582387,0.578364174395999,0.603414700417964,0.15006089928317284,0.8065917533298597,0.03557995598006541
0.23893860603354392,0.6352513127157763,0.710943658083143,0.14883796978713126,0.8993749021183041,0.057091657453253106
0.24556025674180956,0.6849289734035475,0.7784689986296729,0.2093348932139031,0.955114669336051,0.06029983969110343
0.2940841349531452,0.7121010400327406,0.7912075891502814,0.12253521062173042,1.0538578075347482,0.08648547843113973
0.24164472025831232,0.7691690689732958,0.8686150674354609,0.3450451068022581,1.0881789816261813,0.05839217082871802
0.3820655321667194,1.1418419951187384,1.1844047331103407,0.28483246950117613,1.7002714179143386,0.1459740708698385
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.012228920854181828,0.03215232079159951,0.02643215280017437,0.00440351476657289,0.048454663144227354,0.00014954650525784324
0.05186104509506308,0.1291823514218562,0.1345654537158935,0.021528802053152378,0.19378847222728265,0.002689567998352166
0.09190639822082604,0.27147962559361455,0.3025455060410729,0.06614003527820697,0.3670045915853369,0.008446786033925055
0.10516256989953056,0.39876589802911877,0.4119817273701958,0.20041192177405956,0.5312116644582212,0.01105916610787365
0.15119255896301662,0.508960930874022,0.5677944483911065,0.19081811103742158,0.6881490552329401,0.022859189885785253
0.17240869407628018,0.6100814764205003,0.655795716719585,0.13428804748048623,0.7838911371927189,0.029724757793088363
0.19950916816458708,0.6493026472860387,0.7117953818642189,0.25939347278570574,0.8731282149241166,0.03980390818172549
0.23014757681361578,0.6775199023681225,0.6812669549673536,0.1731754896647394,0.9312466849355703,0.05296790711317917
0.24274781555085032,0.695119936483801,0.7502156942157787,0.24831609241608102,0.9722519049300854,0.05892650195470965
0.2609317570244077,0.7222195622407426,0.8062968493181633,0.19692272608846442,1.0423404394813973,0.06808538182384452
0.4268890771255191,1.1845430198265259,1.2448074470619013,0.30013115182225253,1.751010723871183,0.18223428416907742
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01576419096073238,0.022859807149158695,0.017587558503718563,0.004394464560646128,0.0527579285037822,0.0002485097166464365
0.05085408473322591,0.08975926038402135,0.08959188749391625,0.010749924264310583,0.18987677121646632,0.002586137934054121
0.09910685619603586,0.20261012795551353,0.2047814677372858,0.02642085690270644,0.3434596050472358,0.009822168945061733
0.14308120114027117,0.2742210518169388,0.23831609299047435,0.054013586228831977,0.5115311669220689,0.020472230119742734
0.1994521495985935,0.4001271572245172,0.39216466755880774,0.09374605149598099,0.6623934039391247,0.03978115997949972
0.24981335356015721,0.4701321150133624,0.5786827849580842,0.08110519246201355,0.7362884509188179,0.06240671161697211
0.2661839327399597,0.5602871690603421,0.6699282101794178,0.06952467790127005,0.8343004088551116,0.07085388604891141
0.2749267677034332,0.6177237361514577,0.7589218909881876,0.07180596067425157,0.927007096439642,0.07558472759985753
0.23840319685094202,0.6337869846113237,0.6900305389138287,0.06987689664850263,0.9013896962173862,0.05683608426874901
0.3015717711018523,0.5939309164556354,0.5780916166667283,0.06971670721815093,1.0045330380202548,0.09094553312550799
0.5017177028248775,1.0032545125276755,1.095540466997956,0.15817367046274877,1.7062364388465072,0.2517206533278721
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.014494336597607606,0.023253919561991694,0.021930263132873697,0.0043870565240239304,0.06142752131211746,0.00021008579340474725
0.044769161653517055,0.08658422985681904,0.07334242039918654,0.025042317872199595,0.16460934093683494,0.002004277835158742
0.09933023705066621,0.19492808207437268,0.16162544373366494,0.0362777843097272,0.4221216779976261,0.009866495992541543
0.1447272915849331,0.2934154359952946,0.2840271118125499,0.04126048415534692,0.5141347076928999,0.020945988929510252
0.17958295003798744,0.3831338479841835,0.39949919328513883,0.040577008879170616,0.6242826605197871,0.03225003594434629
0.20523629130506663,0.4516999775901377,0.4300239381882925,0.11218505805407972,0.7635115282172807,0.042121935268658164
0.20286822253566686,0.49686390068438413,0.48298030775228395,0.07891228952607252,0.8459882418376352,0.04115551571478085
0.2053597455814573,0.5523393081315899,0.560813843587485,0.23148796133038516,0.8966592700145626,0.04217262510528087
0.2617711568064114,0.5252860549913126,0.45722408439076256,0.12913663542242515,0.9633363515389689,0.0685241385357668
0.2965978532908026,0.5820259882085104,0.5387408853750987,0.1802977889460014,1.0285071451005876,0.08797028657671249
0.4814409143507397,0.9150910881616927,0.7692953607118921,0.12118796861879445,1.6350122265318257,0.2317853540108763
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.012161275377632948,0.02258354084363508,0.021882885272678773,0.004377915328645718,0.05254340206341842,0.00014789661881062143
0.051282724089343396,0.08734424458283688,0.08037333300479496,0.007145079825856734,0.19290917611675767,0.002629917790023721
0.09219711512456345,0.1785299585609376,0.16633745022435592,0.029646333008014877,0.3524524429836293,0.008500308037292008
0.15725972232358715,0.3008248447174508,0.3502765149716066,0.038040209181973254,0.5325524709674877,0.024730620265291735
0.18391691201409538,0.38939566195486874,0.3928230344509093,0.0498835908743304,0.6671830564268795,0.033825430524800505
0.23749430110049305,0.48963625883025275,0.5260552369941538,0.10272239800087798,0.7906423519475458,0.05640354305521165
0.2654550841378631,0.5273739269896187,0.5912327116426686,0.07567758775170087,0.8828950720682085,0.07046640169464
0.26744924488579747,0.5960324035049893,0.6693226967056172,0.09770987786181173,0.9575205636871764,0.07152909858998326
0.28517668627498477,0.604056500860733,0.5822673382343382,0.10459515209562423,0.9972015590194679,0.08132574239478109
0.2885062324311326,0.6657139307649962,0.73483045331373,0.1596542401763867,1.0850857024224705,0.0832358461516067
0.47721257771050024,1.011035148779094,0.9980742358949217,0.1590155389592029,1.7445253593555738,0.22773184432510024
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.009430748171171309,0.018166285658566084,0.017473817506948097,0.004367151168199257,0.03931979545239543,8.893901106805099e-05
0.04072072848133517,0.0822108877476274,0.08204024292959819,0.028527847378249923,0.16406493728381988,0.0016581777280506214
0.08806647341928966,0.17614815498678274,0.1546023839582799,0.07235853638559067,0.3289301502700039,0.007755703740510454
0.1465007853430889,0.3031437580131106,0.2896884627219759,0.07281554316681249,0.5382602364965744,0.021462480106141817
0.18020164383242887,0.39500853145385,0.4048322022873079,0.12144319158212073,0.6477002139135082,0.03247263243990955
0.2256237031151167,0.46342562666312215,0.4679564991300809,0.06218331730469931,0.7648573735163925,0.05090605540737832
0.22932382720249506,0.5157588043175558,0.56376666017772,0.08504084406309648,0.8756071900400193,0.052589417722799806
0.23993818777391274,0.5839854295099983,0.5758540858114065,0.1268841489492197,0.9434965898146571,0.0575703339522294
0.2521647565821952,0.5854801091699801,0.5921224592084748,0.1253911981648179,0.9787411089954449,0.06358706446215778
0.3251527766389442,0.6390554080094951,0.6422496200700751,0.14727709043183762,1.059608394601371,0.10572432815601514
0.5134068269422895,1.0449285668341353,1.0346096418161213,0.24327110736496171,1.7224327801361072,0.26358656995095
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.008340278385695985,0.016565492408576164,0.013080848362912373,0.008715364174451446,0.03487703587443756,6.956024355090764e-05
0.04535762301384655,0.09240368980330838,0.0801242988075117,0.02848653615676395,0.1780606154544736,0.002057313965466222
0.08921837217612384,0.20563239423069407,0.2151415203212197,0.06569403015392389,0.34166146981433043,0.00795991793375735
0.13803346278118406,0.3394397693049691,0.3952483989084792,0.06007585625019027,0.5059484176398743,0.019053236847364523
0.16361177901256727,0.4211296120735907,0.4572253759106878,0.043542801937650706,0.6469777388132392,0.02676881423165715
0.19315181956935598,0.49021842749725736,0.5264012794073404,0.16148127825672337,0.7578112344336827,0.03730762540295304
0.24590720518105125,0.5584292206205219,0.6181839476627418,0.10696994727040005,0.9092452692279124,0.060470353559955635
0.22220631171023364,0.6059162956333444,0.6499388068797075,0.10724169896832084,0.8806783946542515,0.04937564496386552
0.2227870505062082,0.6267847997672314,0.6053709836451223,0.24006743329039484,1.015921797255716,0.04963406987325576
0.2697833987791241,0.6067097285939932,0.5824054893508737,0.16768908245583228,0.9811883982522621,0.07278308225681591
0.46359917122379135,1.0048399986807568,1.0319816946694123,0.09954860501996997,1.7222669153707817,0.2149241915593862
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00860716903473606,0.01579458911716679,0.01305062981849785,0.004349080736364127,0.030450536666374393,7.40833587925193e-05
0.04439546331150111,0.06914289520182446,0.05865590939287537,0.007110506333842939,0.15642584491426942,0.001970957162642841
0.08952794384172584,0.15318493663349866,0.15088099077343414,0.016402427345514795,0.34113419616385227,0.008015252728527215
0.12654459341942867,0.24473700993179714,0.23370415114960064,0.02526512134308473,0.5052527144312777,0.016013534123688507
0.18170640689087597,0.3149964898998837,0.26560268149914956,0.043493443439118575,0.652342087751962,0.033017218305192574
0.2213497881858682,0.40697501256253277,0.392404710990243,0.058933890976330235,0.7848008522831829,0.048995728729928724
0.2388847592534037,0.47199499564522995,0.4069463405430034,0.15711489448361976,0.883032020497828,0.05706592820355664
0.2648322953476932,0.4932401061050351,0.4982595169224441,0.17852902144345256,0.9250985001299975,0.07013614465912779
0.24957266355836294,0.49560940104604406,0.4222577732996452,0.14944233112835117,0.8931757857915955,0.06228651439561582
0.2742832400632801,0.5219263643158663,0.5005311926122901,0.10627083896823905,1.0296323413071307,0.07523129577961093
0.4066036857122533,0.8961661093181865,0.8729891362258554,0.20757165466914745,1.675369134290747,0.16532655723478887
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.012346023819971684,0.02123901148392413,0.01735329980748145,0.004339965641650413,0.05641326092559079,0.0001524243041633082
0.051143740952232356,0.10344485143854984,0.10646550392145765,0.010644087164082362,0.18454334703527128,0.002615682238589049
0.0990596449481758,0.213064892339824,0.22928196320978766,0.01637507891165463,0.34715441108396883,0.009812813257258652
0.15037857896419113,0.34154875578492583,0.38475599953521233,0.03784162149568886,0.4920232562179701,0.022613717011289468
0.20153579328044158,0.43126335240824004,0.5103578022303287,0.05274116331689487,0.6577922487818607,0.04061667597317688
0.21856594356465797,0.5764232122114203,0.655299012405667,0.08364847974801833,0.814807450634409,0.04777107168630926
0.24307852784377124,0.59385334729927,0.6340029850750174,0.08788382468572388,0.869454244632927,0.05908717069869507
0.25469944940462097,0.5690313026198749,0.6030725257520625,0.12321201020868555,0.9337842412654664,0.06487180952701709
0.24446575935188872,0.6462789134181232,0.6613780223872099,0.13194413206744315,0.9825553253507466,0.05976350749549556
0.2811568648906092,0.6273426600996875,0.6082320996950574,0.17155840952487866,1.0162919523349379,0.07904918267511626
0.47816423660333235,1.0483338904507782,1.1496791685757917,0.20849465968479208,1.7810556735702365,0.22864103716644762
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.010484933037024198,0.02044038345403978,0.01947804424867365,0.004328477317413717,0.0346313694462321,0.00010993382079088149
0.05085103895588392,0.09582599822531404,0.09388216071371591,0.010625716806975896,0.1629900920702919,0.002585828162892824
0.10931552098235911,0.1867497568599432,0.1667948268686173,0.035972303885997745,0.3270976938134712,0.011949883127644594
0.15820156576594704,0.28754881728045817,0.2787334889655476,0.0346458840726911,0.5133275110615719,0.02502773541079727
0.19806512631486306,0.3733897039628057,0.3671978699205113,0.06507458381646464,0.6382910716333711,0.03922979426212266
0.21853167369301693,0.48567047014751435,0.5013037379348496,0.1144974986295619,0.755074898733007,0.04775609240707123
0.2529529784276204,0.5610117108246313,0.6818675941391691,0.12226472774393425,0.8589690986733765,0.06398520929540419
0.2619433315985986,0.5567122386938096,0.5618875707153278,0.12306797784196367,0.9132675860711132,0.06861430896897339
0.2557163874755603,0.612462712078696,0.6502454708042847,0.11098054352748862,1.0195149384311444,0.0653908708235509
0.27397742167713834,0.7102082840195565,0.789612018154578,0.044888401493319546,1.1098166635226654,0.07506362758885249
0.4494327726716096,1.1923518712199443,1.358609597735787,0.14705434857478447,1.8009222197209869,0.2019898171512907
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.007645922408000494,0.015351434453131094,0.017266318230177144,0.00431597551635919,0.030228566217147708,5.8460129469164074e-05
0.0496565131709379,0.09158855346487182,0.11669638145126658,0.014142314313578527,0.1484995715973777,0.0024657693002955294
0.09602436610941427,0.20769670611902696,0.22857956132178153,0.03591826940853251,0.32331159653905545,0.009220678886714828
0.1280422469866847,0.34220286527504457,0.3853001068564934,0.07547943345316749,0.47497279337089515,0.01639481701339917
0.15839282412050498,0.42258673477169423,0.46421052539885554,0.11140354755757687,0.6282702593841991,0.025088286732869225
0.1859843455060687,0.5099532106073849,0.5594128647094458,0.15452496733560908,0.7417779795735019,0.03459017677332074
0.16471953519712257,0.5695742198431745,0.5777196238884366,0.2567575028992841,0.7922056157612064,0.027132525275556103
0.23771253863469632,0.5903487040844071,0.6534358293086008,0.14233308599506614,0.879875738725893,0.056507251024151994
0.24079010181442737,0.6571822751295625,0.7015019041719621,0.2806282190984193,0.9631251685157183,0.05797987313180229
0.26737278642028683,0.7005730348028899,0.75211384080069,0.2650097790832019,1.1132111209095499,0.0714882069181483
0.3736810190385491,1.0184122202814607,1.0647742337636044,0.20987856109803618,1.641523517288412,0.1396375039896885
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.005203678469039311,0.01205805766639463,0.012915415084112954,0.004307081810230315,0.025845289020270668,2.70782696091433e-05
0.04262599198759156,0.09036265854424716,0.0776461779765833,0.01411998266673559,0.17292551110828466,0.00181697519292622
0.08072624585504201,0.186675451784259,0.1825998532131497,0.029347109953658898,0.29343034255650624,0.006516726769848688
0.14972400794628135,0.29272947609784505,0.28739453364712647,0.053396138518087,0.4742358282600995,0.02241727855549812
0.1833881181903707,0.4238881591154464,0.5006754130149238,0.07417779752122305,0.615004756671437,0.03363120189340538
0.21455715148189144,0.5142532266746369,0.5602598220105255,0.07716936600632913,0.7809780754839647,0.04603477125202331
0.2067374101759523,0.5533984323710265,0.5269882194157929,0.09382269681298892,0.8412819451140714,0.04274035676625994
0.21390885919632863,0.610003780224707,0.5928810321619482,0.0807727683529244,0.9111257454674244,0.045757000042674745
0.23634301436833569,0.548675198155551,0.5502297945226018,0.13149670805075722,0.9413161563394162,0.05585802044071132
0.2841425127146995,0.6129461421624736,0.5991647949611982,0.08965874157899006,1.0067557900319741,0.08073696753182316
0.41515288273765655,1.0904012282599,1.1500087391265925,0.21079287623371593,1.7011200050610884,0.1723519160453864
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.007437479116940673,0.01311202954122504,0.01288364872858655,0.004294047549746054,0.030073895149243055,5.53160956149286e-05
0.04116241007821245,0.08843418586013571,0.0933689169817512,0.01057040225134674,0.1444829583858805,0.0016943440034469254
0.07891634959437677,0.1985927756613472,0.17906964312629314,0.022790127469828475,0.3059931272804447,0.00622779023330189
0.1368549323961127,0.30549445214370735,0.29327051587552466,0.03763856733958744,0.4735721931170678,0.01872927252114458
0.1922851578454559,0.4011086995931855,0.4583669312964466,0.08334006019266015,0.6296396615906822,0.03697358192765189
0.23228732672504956,0.4655101144728372,0.4870797378475426,0.067821175258524,0.749104300931843,0.05395740215706992
0.254671438736452,0.5447514650446177,0.6356353552729626,0.08745785674177428,0.8308593755006818,0.06485754170809441
0.25538625027709116,0.5645794070989023,0.6486395349512344,0.11294645335526508,0.9036106536695527,0.06522213683059305
0.3080360566125911,0.5199032151761632,0.5893533661824971,0.07604644478838343,0.9643212927281731,0.09488621217343542
0.34779473102402114,0.619550217953327,0.7107518578100134,0.07738106925464906,1.0219048127797066,0.12096117492807121
0.5601410814308221,0.9377578003730257,0.9753087563563203,0.10990876323794108,1.6400334077156877,0.3137580311064908
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.005564497341586504,0.01178036264826797,0.010711633239293781,0.004284057578042176,0.021416981955648447,3.096363066452327e-05
