date,Qg,Qdir,Qdif,alt,azi
2016-04-22_07:00:00,268.4731023399474,224.17504045385607,44.29806188609132,22.356201405931312,98.65471463355743
2016-04-22_08:00:00,38.1963938540692,31.89398886814778,6.302404985921418,31.234674596635386,111.72706246474405
2016-04-22_09:00:00,685.9088397412951,572.7338811839813,113.17495855731369,39.273560197602364,126.7625087158566
2016-04-22_10:00:00,790.2892489183428,659.8915228468162,130.39772607152656,45.72162951130578,144.66377536658257
2016-04-22_11:00:00,554.7968702807925,463.25538668446177,91.54148359633076,49.61283149528489,165.71304469320876
2016-04-22_12:00:00,206.7788807884566,172.66036545836127,34.11851533009534,50.09383285154907,-171.4965535140202
2016-04-22_13:00:00,371.2999991020835,310.03549925023975,61.26449985184378,47.041001735737396,-149.7673169753194
2016-04-22_14:00:00,307.5854771956536,256.83387345837076,50.75160373728284,41.1738798375613,-131.0113929373154
2016-04-22_15:00:00,185.08359472999942,154.54480159954952,30.538793130449907,33.48060047037127,-115.29631222901014
2016-04-22_16:00:00,148.90087837104122,124.33223343981942,24.5686449312218,24.777671115108312,-101.79146814111732
2016-04-22_17:00:00,117.63143596666086,98.22224903216181,19.409186934499044,15.65587566165568,-89.58322997759717
2016-04-22_18:00:00,4.2230489247831375,3.5262458521939197,0.6968030725892177,6.591393918067341,-77.90694849477399
2016-04-22_19:00:00,0.0,0.0,0.0,-1.5918362572471607,-66.13955616946225
2016-04-22_20:00:00,0.0,0.0,0.0,-10.304685006052125,-53.76308251844921
2016-04-22_21:00:00,0.0,0.0,0.0,-17.010650112027424,-40.37489674615097
2016-04-22_22:00:00,0.0,0.0,0.0,-22.015450762085955,-25.775845402722894
2016-04-22_23:00:00,0.0,0.0,0.0,-24.838540452855128,-10.115770028367706
2016-04-23_00:00:00,0.0,0.0,0.0,-25.152472568859622,6.037052800507695
2016-04-23_01:00:00,0.0,0.0,0.0,-22.917387527342296,21.881650673194258
2016-04-23_02:00:00,0.0,0.0,0.0,-18.399615208072337,36.7642286505353
2016-04-23_03:00:00,0.0,0.0,0.0,-12.05648945303679,50.43140065491394
2016-04-23_04:00:00,0.0,0.0,0.0,-4.168650033387537,63.01029407819533
2016-04-23_05:00:00,49.99743928805016,41.74786180552188,8.249577482528277,4.487357429946956,74.864361042773
2016-04-23_06:00:00,57.70220457708425,48.18134082186535,9.520863755218903,13.470451031502213,86.48607305279415
2016-04-23_07:00:00,43.29121923971385,36.14816806516106,7.143051174552785,22.644898851222827,98.46984255546977
2016-04-23_08:00:00,404.3518698683308,337.63381134005624,66.71805852827458,31.53111635750753,111.54307240019097
2016-04-23_09:00:00,179.71100936224707,150.0586928174763,29.652316544770766,39.58359356886015,126.59682180527994
2016-04-23_10:00:00,217.5795748644556,181.67894501182042,35.90062985263518,46.047656309629936,144.55132627086806
2016-04-23_11:00:00,233.9258619490769,195.3280947274792,38.59776722159769,49.94792849581987,165.7033660185566
2016-04-23_12:00:00,504.04397093936984,420.8767157343738,83.16725520499602,50.419934713123055,-171.3765394224097
2016-04-23_13:00:00,352.4086370221556,294.2612119134999,58.147425108655675,47.34093985172626,-149.54824977109186
2016-04-23_14:00:00,452.4694290140848,377.8119732267608,74.657455787324,41.44370742800928,-130.74779971986558
2016-04-23_15:00:00,108.5168090817596,90.61153558326927,17.905273498490335,33.72688025122922,-115.02455771530606
2016-04-23_16:00:00,231.67254499008837,193.4465750667238,38.22596992336458,25.010181904630176,-101.52675459935176
2016-04-23_17:00:00,127.13315867787189,106.15618749602302,20.976971181848864,15.883849718857594,-89.32989693641326
2016-04-23_18:00:00,15.526494680924083,12.96462305857161,2.561871622352474,6.820886123884968,-77.66583833357322
2016-04-23_19:00:00,0.0,0.0,0.0,-1.3243387134237197,-65.91193971875543
2016-04-23_20:00:00,0.0,0.0,0.0,-10.04345728807778,-53.55308065801751
2016-04-23_21:00:00,0.0,0.0,0.0,-16.727774972128216,-40.191202342863676
2016-04-23_22:00:00,0.0,0.0,0.0,-21.71034052522524,-25.63194362512303
2016-04-23_23:00:00,0.0,0.0,0.0,-24.515590323211644,-10.026605323285935
2016-04-24_00:00:00,0.0,0.0,0.0,-24.82046451357049,6.0622257365677115
2016-04-24_01:00:00,0.0,0.0,0.0,-22.58656741171189,21.844878553496414
2016-04-24_02:00:00,0.0,0.0,0.0,-18.077931296864392,36.67697750435207
2016-04-24_03:00:00,0.0,0.0,0.0,-11.747718329127503,50.307744974568095
2016-04-24_04:00:00,0.0,0.0,0.0,-3.804565351935872,62.8618035014714
2016-04-24_05:00:00,12.766726485304176,10.660216615228986,2.106509870075189,4.76823387889489,74.69880056474796
2016-04-24_06:00:00,259.5952902895149,216.76206739174492,42.83322289776996,13.753141726203028,86.30848687746112
2016-04-24_07:00:00,347.72097053306453,290.3470103951089,57.37396013795565,22.929420281407566,98.2848148615152
2016-04-24_08:00:00,391.34282726821283,326.7712607689577,64.57156649925513,31.823292656698733,111.35836984174296
2016-04-24_09:00:00,91.14792510371055,76.10851746159831,15.039407642112241,39.889362257516105,126.429653610537
2016-04-24_10:00:00,479.8609580242473,400.6838999502465,79.17705807400081,46.36958693087675,144.43663782930753
2016-04-24_11:00:00,388.0089559786576,323.98747824217907,64.0214777364785,50.27926630451581,165.6912401906725
2016-04-24_12:00:00,224.46355748640426,187.42707050114757,37.0364869852567,50.74263772472766,-171.25861072910004
2016-04-24_13:00:00,632.7673404784363,528.3607292994943,104.40661117894199,47.63781143126628,-149.33122839803383
2016-04-24_14:00:00,420.643708647546,351.2374967207009,69.4062119268451,41.710848751476185,-130.4866655506169
2016-04-24_15:00:00,239.5217265139449,200.000641639144,39.52108487480091,33.97087452483282,-114.7556879119976
2016-04-24_16:00:00,205.34211645441164,171.46066723943372,33.88144921497792,25.240751603005013,-101.2652195153907
2016-04-24_17:00:00,98.40244066994002,82.16603795939992,16.236402710540105,16.110133165451643,-89.07995454600984
2016-04-24_18:00:00,10.664278121475474,8.904672231432022,1.7596058900434535,7.048974882207035,-77.42831131267411
2016-04-24_19:00:00,0.0,0.0,0.0,-1.080490602079152,-65.68810267203742
2016-04-24_20:00:00,0.0,0.0,0.0,-9.784023810450238,-53.347030099585595
2016-04-24_21:00:00,0.0,0.0,0.0,-16.447132056792235,-40.01151117729512
2016-04-24_22:00:00,0.0,0.0,0.0,-21.407945845534176,-25.491817658839068
2016-04-24_23:00:00,0.0,0.0,0.0,-24.195876435580853,-9.940576255755673
2016-04-25_00:00:00,0.0,0.0,0.0,-24.492121428350547,6.085250589249426
2016-04-25_01:00:00,0.0,0.0,0.0,-22.259670690718135,21.806998184356416
2016-04-25_02:00:00,0.0,0.0,0.0,-17.760282150808468,36.58942227227965
2016-04-25_03:00:00,0.0,0.0,0.0,-11.442992125821785,50.18426215950706
2016-04-25_04:00:00,0.0,0.0,0.0,-3.4300099066968945,62.71368705442637
2016-04-25_05:00:00,67.13006503532378,56.05360430449536,11.076460730828424,5.045705322529599,74.53361355948988
2016-04-25_06:00:00,53.9078647592863,45.013067074004056,8.89479768528224,14.031696673727318,86.13110847655423
2016-04-25_07:00:00,446.7006602135802,372.9950512783395,73.70560893524073,23.209662833461767,98.09965415642841
2016-04-25_08:00:00,159.0845276297125,132.83558057080995,26.248947058902566,32.11109966408,111.17297548665755
2016-04-25_09:00:00,577.7746258942944,482.44181262173583,95.33281327255858,40.19076017734492,126.26100629904778
2016-04-25_10:00:00,303.3028994306226,253.25792102456984,50.04497840605273,46.68731590751612,144.31966684882735
2016-04-25_11:00:00,157.23229374773848,131.28896527936163,25.94332846837685,50.60674979359837,165.6765607388362
2016-04-25_12:00:00,411.8775101614607,343.91772098481965,67.95978917664102,51.061867972418746,-171.14292203056013
2016-04-25_13:00:00,693.1518735813613,578.7818144404367,114.37005914092462,47.93156669532388,-149.116425883636
2016-04-25_14:00:00,132.60800165889015,110.72768138517327,21.880320273716876,41.975272326261376,-130.2281557061082
2016-04-25_15:00:00,97.79932456632743,81.6624360128834,16.136888553444027,34.21256045880895,-114.48984775397764
2016-04-25_16:00:00,319.9624681068565,267.16866086922516,52.79380723763132,25.469357566398276,-101.00698719067117
2016-04-25_17:00:00,43.8179304698077,36.58797194228943,7.229958527518271,16.334697044079167,-88.8335101126172
2016-04-25_18:00:00,19.653989212432943,16.411080992381507,3.2429082200514356,7.275606409784653,-77.19446071808062
2016-04-25_19:00:00,0.0,0.0,0.0,-0.8557234917524164,-65.4681252865148
2016-04-25_20:00:00,0.0,0.0,0.0,-9.526427066538332,-53.14499715545236
2016-04-25_21:00:00,0.0,0.0,0.0,-16.168793486007292,-39.83587410783389
2016-04-25_22:00:00,0.0,0.0,0.0,-21.108347929947552,-25.355503767819528
2016-04-25_23:00:00,0.0,0.0,0.0,-23.879485896143382,-9.8577102414651
2016-04-26_00:00:00,0.0,0.0,0.0,-24.167534683235417,6.106101411265229
2016-04-26_01:00:00,0.0,0.0,0.0,-21.936792773964576,21.767983392783606
2016-04-26_02:00:00,0.0,0.0,0.0,-17.446766507084824,36.501541154162624
2016-04-26_03:00:00,0.0,0.0,0.0,-11.142403738870984,50.06093988070171
2016-04-26_04:00:00,0.0,0.0,0.0,-3.04714879605041,62.56594414799213
2016-04-26_05:00:00,108.08820220114231,90.25364883795382,17.834553363188483,5.319584090566268,74.36881100707825
2016-04-26_06:00:00,110.77667789094653,92.49852603894035,18.27815185200618,14.306012552953685,85.953958761031
2016-04-26_07:00:00,93.40602799454983,77.9940333754491,15.411994619100723,23.485526576325054,97.91438790593361
2016-04-26_08:00:00,576.4743018379052,481.3560420346508,95.11825980325436,32.39443628613736,110.98691584023402
2016-04-26_09:00:00,90.79118433828168,75.8106389224652,14.980545415816477,40.48768350135879,126.09088883262501
2016-04-26_10:00:00,439.4336109656435,366.9270651563123,72.50654580933117,47.0007391987435,144.20037696643595
2016-04-26_11:00:00,396.4937707099415,331.07229854280115,65.42147216714035,50.93028435143791,165.65922600492388
2016-04-26_12:00:00,113.3716241155004,94.66530613644284,18.706317979057566,51.37755149522954,-171.02962571646572
2016-04-26_13:00:00,386.8245012894394,322.9984585766819,63.826042712757506,48.22215544458672,-148.90401392309292
2016-04-26_14:00:00,554.4792945249756,462.9902109283546,91.48908359662097,42.236945754522,-129.97243373275325
2016-04-26_15:00:00,328.0336056810184,273.90806074365037,54.12554493736804,34.451913758667196,-114.22717998940695
2016-04-26_16:00:00,169.34056110050932,141.3993685189253,27.94119258158404,25.695975252008264,-100.75217948719177
2016-04-26_17:00:00,114.42083694156706,95.5413988462085,18.879438095358566,16.557510271418302,-88.59066831731701
2016-04-26_18:00:00,24.720023628022048,20.641219729398408,4.078803898623638,7.500726325402774,-76.96437698840373
2016-04-26_19:00:00,0.0,0.0,0.0,-0.6445171014388459,-65.25208468366174
2016-04-26_20:00:00,0.0,0.0,0.0,-9.270707829172517,-52.94704466960576
2016-04-26_21:00:00,0.0,0.0,0.0,-15.89283289279283,-39.6643382192824
2016-04-26_22:00:00,0.0,0.0,0.0,-20.811628969782777,-25.223034219140686
2016-04-26_23:00:00,0.0,0.0,0.0,-23.566506147992282,-9.778030487389401
2016-04-27_00:00:00,0.0,0.0,0.0,-23.846795291065284,6.1247567139497505
2016-04-27_01:00:00,0.0,0.0,0.0,-21.61802801083632,21.727812601173923
2016-04-27_02:00:00,0.0,0.0,0.0,-17.137481377420958,36.41331685871637
2016-04-27_03:00:00,0.0,0.0,0.0,-10.846042382153762,49.93777012218703
2016-04-27_04:00:00,0.0,0.0,0.0,-2.662277616064069,62.418578378310656
2016-04-27_05:00:00,9.736580076529348,8.130044363902005,1.6065357126273425,5.5896983507643805,74.20440813526153
2016-04-27_06:00:00,203.87703092648366,170.23732082361386,33.639710102869806,14.57598931719182,85.77706322090006
2016-04-27_07:00:00,71.77067495261792,59.928513585435965,11.842161367181959,23.756914584234615,97.72904881122832
2016-04-27_08:00:00,477.61062271972463,398.80486997097006,78.80575274875457,32.673204232258264,110.80022364922144
2016-04-27_09:00:00,227.53045220032809,189.98792758727396,37.542524613054134,40.780030706728596,125.91931752751111
2016-04-27_10:00:00,523.2421534177736,436.9071981038409,86.33495531393264,47.309754170941446,144.07873935440443
2016-04-27_11:00:00,674.4380110188148,563.1557392007103,111.28227181810445,51.2497757557965,165.639139860971
2016-04-27_12:00:00,360.730285531627,301.20978841890854,59.52049711271845,51.68961405558951,-170.91887141052362
2016-04-27_13:00:00,378.9711829543286,316.44093776686435,62.53024518746422,48.50952676380573,-148.69416249776185
2016-04-27_14:00:00,422.8433912818707,353.07423172036204,69.76915956150867,42.495835403759024,-129.71966120976376
2016-04-27_15:00:00,90.95391970972388,75.94652295761944,15.007396752104441,34.68890835316528,-113.96782503390048
2016-04-27_16:00:00,315.9880660147025,263.8500351222766,52.13803089242592,25.92057791731691,-100.50091572676104
2016-04-27_17:00:00,60.417421556471695,50.448546999653864,9.96887455681783,16.77853935624315,-88.35153113876265
2016-04-27_18:00:00,27.019582410174056,22.561351312495336,4.45823109767872,7.724279194588706,-76.7381476475203
2016-04-27_19:00:00,0.0,0.0,0.0,-0.4418588199523499,-65.04005477684791
2016-04-27_20:00:00,0.0,0.0,0.0,-9.016904596318417,-52.75323194457485
2016-04-27_21:00:00,0.0,0.0,0.0,-15.61932559586,-39.49694674939053
2016-04-27_22:00:00,0.0,0.0,0.0,-20.51787230255565,-25.09443718949592
2016-04-27_23:00:00,0.0,0.0,0.0,-23.257025114696663,-9.701555877720068
2016-04-28_00:00:00,0.0,0.0,0.0,-23.529994031032878,6.1411995973210765
2016-04-28_01:00:00,0.0,0.0,0.0,-21.30346979049724,21.686468987763533
2016-04-28_02:00:00,0.0,0.0,0.0,-16.832522117214552,36.32473679468012
2016-04-28_03:00:00,0.0,0.0,0.0,-10.553993388975165,49.81474938613269
2016-04-28_04:00:00,0.0,0.0,0.0,-2.2858454553561858,62.271597743753034
2016-04-28_05:00:00,63.97080455249238,53.41562180133114,10.555182751161244,5.855889869542142,74.04042465098377
2016-04-28_06:00:00,188.7806424569042,157.631836451515,31.148806005389194,14.841530171189184,85.60045216756077
2016-04-28_07:00:00,134.25859014011695,112.10592276699765,22.152667373119296,24.023732955906276,97.5436750825819
2016-04-28_08:00:00,467.316718551065,390.20945999013924,77.10725856092573,32.94730804289204,110.61293824395625
2016-04-28_09:00:00,93.82689381941792,78.34545633921397,15.481437480203958,41.06770258505974,125.746316504285
2016-04-28_10:00:00,682.03755985377,569.5013624778979,112.53619737587205,47.61425955843613,143.95473331353878
2016-04-28_11:00:00,597.2705934492695,498.72094553014006,98.54964791912948,51.56513004611938,165.6162123433337
2016-04-28_12:00:00,216.58406963582038,180.84769814591002,35.73637148991037,51.997980920574115,-170.81080549433497
2016-04-28_13:00:00,691.8074475847604,577.659218733275,114.14822885148548,48.79362875027071,-148.48703958354332
2016-04-28_14:00:00,464.4758150631703,387.8373055777472,76.6385094854231,42.7519061121967,-129.4699975684795
2016-04-28_15:00:00,495.08566247293334,413.39652816489934,81.689134308034,34.92351610071376,-113.71192086335614
2016-04-28_16:00:00,19.28991998411388,16.10708318673509,3.18283679737879,26.143136343667912,-100.25331262901716
2016-04-28_17:00:00,88.30158828823878,73.73182622067938,14.569762067559399,16.997748137462175,-88.11619780779768
2016-04-28_18:00:00,26.92137827574084,22.4793508602436,4.442027415497239,7.946208109720905,-76.51585725696793
2016-04-28_19:00:00,0.0,0.0,0.0,-0.24391248571821267,-64.83210622470915
2016-04-28_20:00:00,0.0,0.0,0.0,-8.76505288027713,-52.563614682126456
2016-04-28_21:00:00,0.0,0.0,0.0,-15.348348788620378,-39.333739008187194
2016-04-28_22:00:00,0.0,0.0,0.0,-20.227162591252906,-24.96973666567186
2016-04-28_23:00:00,0.0,0.0,0.0,-22.951131363188786,-9.628300846933541
2016-04-29_00:00:00,0.0,0.0,0.0,-23.21722159021741,6.155417920500042
2016-04-29_01:00:00,0.0,0.0,0.0,-20.99321065501156,21.643940692522392
2016-04-29_02:00:00,0.0,0.0,0.0,-16.53198250480533,36.23579330448615
2016-04-29_03:00:00,0.0,0.0,0.0,-10.266337971511838,49.69187896056087
2016-04-29_04:00:00,0.0,0.0,0.0,-1.9300126404554292,62.12501493436099
2016-04-29_05:00:00,57.3021713682133,47.84731309245811,9.454858275755194,6.118012208880479,73.87688504193562
2016-04-29_06:00:00,176.17529587735635,147.10637205759255,29.0689238197638,15.102541576619968,85.42416106084903
2016-04-29_07:00:00,486.67437839491987,406.3731059597581,80.30127243516178,24.285890860827852,97.35831080903426
2016-04-29_08:00:00,260.26147540276264,217.3183319613068,42.94314344145584,33.21665513560977,110.42510598137727
2016-04-29_09:00:00,662.1982402038064,552.9355305701783,109.26270963362806,41.35060227261238,125.57191828063634
2016-04-29_10:00:00,485.7528881069908,405.6036615693373,80.14922653765348,47.9141554311665,143.82834705872375
2016-04-29_11:00:00,792.9524893795234,662.115328631902,130.83716074762137,51.87625337082975,165.59036049382667
2016-04-29_12:00:00,551.9036357448017,460.8395358469094,91.06409989789229,52.302576584274846,-170.70557044274616
2016-04-29_13:00:00,130.12718169128192,108.6561967122204,21.470984979061516,49.07440815140734,-148.2828106927724
2016-04-29_14:00:00,435.0695630017776,363.2830851064843,71.78647789529332,43.00512078935511,-129.22359980164856
2016-04-29_15:00:00,320.3033928096401,267.4533329960495,52.85005981359062,35.15570638288172,-113.45960282580958
2016-04-29_16:00:00,56.27443536657781,46.98915353109247,9.285281835485339,26.36361843236573,-100.00948416825844
2016-04-29_17:00:00,39.41844595781701,32.914402374777204,6.504043583039808,17.21509738847989,-87.88476468128795
2016-04-29_18:00:00,3.698785279408289,3.0884857083059214,0.6102995711023677,8.16645416708957,-76.29758729448554
2016-04-29_19:00:00,0.0,0.0,0.0,-0.04809072802482739,-64.62830629123249
2016-04-29_20:00:00,0.0,0.0,0.0,-8.515184425580232,-52.37824482435411
2016-04-29_21:00:00,0.0,0.0,0.0,-15.079981833988406,-39.17475019380845
2016-04-29_22:00:00,0.0,0.0,0.0,-19.939586097476653,-24.848952215463953
2016-04-29_23:00:00,0.0,0.0,0.0,-22.648914341208933,-9.558275090982875
2016-04-30_00:00:00,0.0,0.0,0.0,-22.908568753657057,6.1674046286509565
2016-04-30_01:00:00,0.0,0.0,0.0,-20.687342436612422,21.60022117948347
2016-04-30_02:00:00,0.0,0.0,0.0,-16.23595481782971,36.146484062877164
2016-04-30_03:00:00,0.0,0.0,0.0,-9.983152920826296,49.56916533272158
2016-04-30_04:00:00,0.0,0.0,0.0,-1.604297820548174,61.978847755694574
2016-04-30_05:00:00,48.00701077842544,40.08585399998524,7.9211567784401975,6.375929301920528,73.71381901858467
2016-04-30_06:00:00,218.18862696235797,182.1875035135689,36.001123448789066,15.35893330420309,85.24823097286622
2016-04-30_07:00:00,147.743612691592,123.36591659747933,24.377696094112682,24.54330062477439,97.17300646336759
2016-04-30_08:00:00,189.72156435751276,158.41750623852315,31.30405811898961,33.48115589277712,110.2367808448214
2016-04-30_09:00:00,139.27395352536848,116.29375119368268,22.980202331685803,41.62863530415292,125.3961645257362
2016-04-30_10:00:00,358.9085630858832,299.6886501767125,59.21991290917073,48.20934316329663,143.69957867277066
2016-04-30_11:00:00,611.482949151949,510.58826254187744,100.89468661007159,52.183051813044955,165.56150938941062
2016-04-30_12:00:00,494.4877159228056,412.89724279554264,81.59047312726292,52.603324442184544,-170.6033039804191
2016-04-30_13:00:00,651.6134233690947,544.097208513194,107.51621485590063,49.3518099429845,-148.08163831641545
2016-04-30_14:00:00,287.14671998058304,239.76751118378684,47.379208796796206,43.25543995348717,-128.98062210765613
2016-04-30_15:00:00,492.52488505648483,411.25827902216486,81.26660603432,35.38544563801585,-113.21100340900179
2016-04-30_16:00:00,97.16036734785142,81.12890673545593,16.031460612395485,26.581988757276797,-99.76954141022884
2016-04-30_17:00:00,187.72279666112686,156.74853521204093,30.974261449085933,17.430544392451317,-87.65732510702685
2016-04-30_18:00:00,25.15039306041081,21.000578205443027,4.149814854967784,8.384955937445644,-76.08341601792557
2016-04-30_19:00:00,5.032468267332822e-45,4.202111003222906e-45,8.303572641099157e-46,0.14716146128456908,-64.42871870646638
2016-04-30_20:00:00,0.0,0.0,0.0,-8.267326189798053,-52.197170399617335
2016-04-30_21:00:00,0.0,0.0,0.0,-14.814306552434942,-39.02001121067747
2016-04-30_22:00:00,0.0,0.0,0.0,-19.65523093895231,-24.73209877738998
2016-04-30_23:00:00,0.0,0.0,0.0,-22.350464592506135,-9.491483338598641
2016-05-01_00:00:00,0.0,0.0,0.0,-22.60412657592052,6.177158013932399
2016-05-01_01:00:00,0.0,0.0,0.0,-20.385956382313072,21.555309520660785
2016-05-01_02:00:00,0.0,0.0,0.0,-15.944529912613522,36.056812365692394
2016-05-01_03:00:00,0.0,0.0,0.0,-9.704510271263663,49.44662048503233
2016-05-01_04:00:00,0.0,0.0,0.0,-1.312095618812386,61.83311942531634
2016-05-01_05:00:00,68.75940108235467,57.41409990376615,11.345301178588521,6.629514256503371,73.55126180068186
2016-05-01_06:00:00,90.8162440869519,75.83156381260483,14.984680274347063,15.610618437573349,85.07270887473936
2016-05-01_07:00:00,97.06252187129202,81.04720576252883,16.015316108763184,24.795877768888854,96.98781920945692
2016-05-01_08:00:00,416.8986847715878,348.11040178427584,68.78828298731199,33.74072370125903,110.04802479351986
2016-05-01_09:00:00,146.01994571462907,121.92665467171528,24.093291042913798,41.901709640923514,125.21910651471768
2016-05-01_10:00:00,699.4462795761932,584.0376434461214,115.40863613007188,48.49972541964153,143.56843672457188
2016-05-01_11:00:00,70.03019680752229,58.475214334281105,11.554982473241179,52.48543128915787,165.52959280068262
2016-05-01_12:00:00,564.9217574875439,471.70966750209914,93.21208998544475,52.90014660805906,-170.50413863554505
2016-05-01_13:00:00,656.1694330949367,547.9014766342722,108.26795646066456,49.6257771143701,-147.88368168932246
2016-05-01_14:00:00,615.5298228184673,513.9674020534202,101.56242076504711,43.50282152894043,-128.74121579596277
2016-05-01_15:00:00,176.65226716021235,147.50464307877732,29.147624081435037,35.61269719511688,-112.96625222396713
2016-05-01_16:00:00,216.36511027195635,180.66486707708356,35.7002431948728,26.79820844050566,-99.53359252993562
2016-05-01_17:00:00,24.42765509505486,20.39709200437081,4.030563090684052,17.644042856733876,-87.43396945715205
2016-05-01_18:00:00,65.73190698447341,54.8861423320353,10.845764652438113,8.601649312090583,-75.87341851782253
2016-05-01_19:00:00,4.253534829116432e-27,3.55170158231222e-27,7.018332468042113e-28,0.34265371201927824,-64.23340373466056
2016-05-01_20:00:00,0.0,0.0,0.0,-8.021498681014739,-52.02043561269312
2016-05-01_21:00:00,0.0,0.0,0.0,-14.551407163488253,-38.86954879982625
2016-05-01_22:00:00,0.0,0.0,0.0,-19.374187034104242,-24.619186834643642
2016-05-01_23:00:00,0.0,0.0,0.0,-22.055873714368463,-9.427925555837646
2016-05-02_00:00:00,0.0,0.0,0.0,-22.303986360899987,6.184681472221541
2016-05-02_01:00:00,0.0,0.0,0.0,-20.089143164054608,21.5092101278085
2016-05-02_02:00:00,0.0,0.0,0.0,-15.657797257753598,35.966786866062876
2016-05-02_03:00:00,0.0,0.0,0.0,-9.43047692751589,49.32426163306121
2016-05-02_04:00:00,0.0,0.0,0.0,-1.0504902758318133,61.687858304076144
2016-05-02_05:00:00,63.85062988257681,53.315275951951634,10.535353930625174,6.878648283204282,73.3892538380062
2016-05-02_06:00:00,75.25965680812084,62.8418134347809,12.417843373339938,15.857513270366086,84.89764732988914
2016-05-02_07:00:00,65.92080751610159,55.04387427594483,10.876933240156763,25.043540931869476,96.8028125514889
2016-05-02_08:00:00,252.95889436501642,211.22067679478872,41.73821757022771,33.995274907262974,109.8589073811138
2016-05-02_09:00:00,400.54097980682974,334.45171813870286,66.08926166812691,42.16973567757546,125.04080475288453
2016-05-02_10:00:00,309.5840715650025,258.5026997567771,51.08137180822541,48.78520621932871,143.43493993651202
2016-05-02_11:00:00,705.719260930595,589.2755828770469,116.44367805354818,52.783297671123044,165.49455287348735
2016-05-02_12:00:00,639.1089266694256,533.6559537689703,105.45297290045524,53.19296410750851,-170.40820212020907
2016-05-02_13:00:00,425.1081586693777,354.9653124889304,70.14284618044732,49.89625095032091,-147.6890971885002
2016-05-02_14:00:00,102.75747664353997,85.80249299735587,16.954983646184097,43.74722121190361,-128.5055296340746
2016-05-02_15:00:00,169.2097452210633,141.29013725958785,27.919607961475442,35.837421709411764,-112.7254762978198
2016-05-02_16:00:00,271.01956087765285,226.30133333284013,44.71822754481272,27.012235647091376,-99.30174307301445
2016-05-02_17:00:00,27.04841771001517,22.585428787862668,4.462988922152503,17.85554345344758,-87.21478538189848
2016-05-02_18:00:00,22.477877583985723,18.76902778262808,3.7088498013576445,8.81646797293154,-75.66766698095978
2016-05-02_19:00:00,6.152397617309389e-22,5.13725201045334e-22,1.0151456068560493e-22,0.5387038937409321,-64.04241848047201
2016-05-02_20:00:00,0.0,0.0,0.0,-7.777713358394875,-51.848081231031415
2016-05-02_21:00:00,0.0,0.0,0.0,-14.29136968147079,-38.723386023785906
2016-05-02_22:00:00,0.0,0.0,0.0,-19.096545556785863,-24.510223013152768
2016-05-02_23:00:00,0.0,0.0,0.0,-21.76523389379691,-9.367597668602116
2016-05-03_00:00:00,0.0,0.0,0.0,-22.00823930577603,6.189982690543502
2016-05-03_01:00:00,0.0,0.0,0.0,-19.796992637547195,21.461931897552404
2016-05-03_02:00:00,0.0,0.0,0.0,-15.375844798948341,35.87642070535048
2016-05-03_03:00:00,0.0,0.0,0.0,-9.161114127919209,49.20211036422148
2016-05-03_04:00:00,0.0,0.0,0.0,-0.8128753463339324,61.54309704333582
2016-05-03_05:00:00,105.96914054383058,88.48423235409854,17.484908189732046,7.123219823671426,73.2278399421815
2016-05-03_06:00:00,273.2289411013414,228.14616581962005,45.08277528172133,16.09953722190742,84.72310358892923
2016-05-03_07:00:00,168.77802866227748,140.9296539330017,27.848374729275786,25.286211832995505,96.61805537904854
2016-05-03_08:00:00,233.68955157511238,195.13077556521884,38.55877600989354,34.244728843142326,109.66950473037241
2016-05-03_09:00:00,498.7401789520872,416.4480494249928,82.29212952709439,42.43262637179478,124.86132789700031
2016-05-03_10:00:00,629.6478736032524,525.7559744587157,103.89189914453665,49.06569121429232,143.2991161538713
2016-05-03_11:00:00,150.80064079337905,125.9185350624715,24.882105730907544,53.07655722246915,165.45633920098794
2016-05-03_12:00:00,687.3967135181921,573.9762557876904,113.4204577305017,53.48169746565507,-170.31561814082147
2016-05-03_13:00:00,661.5225547310089,552.3713332003924,109.15122153061647,50.16317174050092,-147.4980389174281
2016-05-03_14:00:00,153.11767562680274,127.85325914838029,25.264416478422454,43.9885932557173,-128.27371021159934
2016-05-03_15:00:00,370.7434649701148,309.5707932500459,61.17267172006895,36.05957799858047,-112.48880030848261
2016-05-03_16:00:00,189.41680432369105,158.16303161028202,31.253772713409024,27.22402645256301,-99.0740961199428
2016-05-03_17:00:00,167.4103841657929,139.78767077843708,27.622713387355827,18.064994702996835,-86.99985794598132
2016-05-03_18:00:00,6.226841838768182,5.1994129353714325,1.02742890339675,9.02934420073879,-75.46623084007479
2016-05-03_19:00:00,6.4752940858599e-20,5.4068705616930163e-20,1.0684235241668835e-20,0.7353279689899854,-63.85581708198248
2016-05-03_20:00:00,0.0,0.0,0.0,-7.535969323372602,-51.68014484113246
2016-05-03_21:00:00,0.0,0.0,0.0,-14.034281040948628,-38.58154262524431
2016-05-03_22:00:00,0.0,0.0,0.0,-18.82239812215433,-24.405210568056873
2016-05-03_23:00:00,0.0,0.0,0.0,-21.47863717607008,-9.310492166956578
2016-05-04_00:00:00,0.0,0.0,0.0,-21.716975870305657,6.193072941136279
2016-05-04_01:00:00,0.0,0.0,0.0,-19.509593319255686,21.413487437665594
