Date_90_90_0,Itot_90_90_0,Ib_90_90_0,Iid_90_90_0,Icd_90_90_0,Ihd_90_90_0,Igr_90_90_0,theta_90_90_0,Date_45_-90_1,Itot_45_-90_1,Ib_45_-90_1,Iid_45_-90_1,Icd_45_-90_1,Ihd_45_-90_1,Igr_45_-90_1,theta_45_-90_1
2016/07/19 07:00:00,287.7026884396351,244.45723317503501,5.354948115811549,28.719575913585988,9.170931235202552,0.0,28.75175719164855,2016/07/19 07:00:00,293.491860740985,244.45723317503501,9.14146824140402,28.719575913585988,6.484827666207244,4.688755744752708,28.75175719164855
2016/07/19 08:00:00,236.7121497922087,200.09018179284956,8.965952373956936,17.167840884633005,10.488174740769214,0.0,40.28437010455919,2016/07/19 08:00:00,245.60600535355238,200.09018179284956,15.30583809737751,17.167840884633005,7.416259481467371,5.625885097224927,40.28437010455919
2016/07/19 09:00:00,523.565793893282,435.90271607270364,28.9610731882163,38.18093176400308,20.52107286835904,0.0,53.34612231235674,2016/07/19 09:00:00,556.5018171677575,435.90271607270364,49.43964443004395,38.18093176400308,14.510589782439952,18.467935118566906,53.34612231235674
2016/07/19 10:00:00,247.25434506346278,192.03617330278064,19.914867746104928,18.524484002497317,16.778820012079915,0.0,67.01976041733772,2016/07/19 10:00:00,270.23532004046655,192.03617330278064,33.99680577580898,18.524484002497317,11.864417410850256,13.81343954852936,67.01976041733772
2016/07/19 11:00:00,132.97737793918307,85.24982808227298,22.419015040482584,8.500381681929495,16.808153134498014,0.0,80.9544376819044,2016/07/19 11:00:00,159.9733297858149,85.24982808227298,38.27165260313102,8.500381681929495,11.885159060625469,16.066308357855952,80.9544376819044
2016/07/19 12:00:00,34.454819360855936,0,18.952862517477026,0.0,15.501956843378913,0.0,94.97450587287315,2016/07/19 12:00:00,57.10425312036626,0,32.354560126481374,0.0,10.961538805614435,13.788154188270447,94.97450587287312
2016/07/19 13:00:00,41.895766163848094,0,24.029810794705284,0.0,17.865955369142807,0.0,108.95104756409405,2016/07/19 13:00:00,70.37338608774002,0,41.02145295827109,0.0,12.633138193897086,16.718794935571836,108.95104756409407
2016/07/19 14:00:00,67.07510731831529,0,51.139223896813526,0.0,15.935883421501758,0.0,122.73128434952167,2016/07/19 14:00:00,130.1288322462787,0,87.3001158988675,0.0,11.268371231542174,31.560345115869026,122.73128434952164
2016/07/19 15:00:00,1.0099805893533997e-14,0,4.230103904497654e-15,0.0,5.869701989036344e-15,0.0,136.03902444782298,2016/07/19 15:00:00,1.4156466745433934e-14,0,7.221239060491636e-15,0.0,4.150506079991764e-15,2.7847216049505358e-15,136.03902444782298
2016/07/19 16:00:00,9.899828327077446e-15,0,4.074875030893261e-15,0.0,5.824953296184184e-15,0.0,148.19969529060145,2016/07/19 16:00:00,1.3576568009619461e-14,0,6.956246797725628e-15,0.0,4.118863975826768e-15,2.501457236067067e-15,148.19969529060145
2016/07/19 17:00:00,1.1276899317981813e-14,0,3.773028273355439e-15,0.0,7.503871044626374e-15,0.0,157.22957062103092,2016/07/19 17:00:00,1.5505725165411817e-14,0,6.44096215105364e-15,0.0,5.306038100804691e-15,3.758724913553485e-15,157.22957062103092
2016/07/19 18:00:00,1.2820438181855722e-14,0,4.7038591411514135e-15,0.0,8.11657904070431e-15,0.0,158.6559728996974,2016/07/19 18:00:00,1.7736685668292167e-14,0,8.029989837605907e-15,0.0,5.7392880797186194e-15,3.967407750967642e-15,158.6559728996974
